               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.02812,             0.02107,                   0,             0.89225,             0.83055,             0.89758,             0.59103,            0.028642,            0.017413,                   0,           0.0096337,           0.0096337,           0.0096337
                  39,            0.028286,            0.021222,                   0,              0.8859,               0.833,             0.89679,              0.5925,            0.028507,            0.017417,                   0,           0.0096238,           0.0096238,           0.0096238
                  40,            0.028268,            0.021023,                   0,             0.89027,              0.8319,             0.89787,             0.59393,            0.028483,            0.017356,                   0,           0.0096139,           0.0096139,           0.0096139
                  41,            0.028035,            0.020936,                   0,               0.889,             0.82639,             0.89527,             0.59188,            0.028578,            0.017491,                   0,            0.009604,            0.009604,            0.009604
                  42,             0.02818,            0.021471,                   0,             0.88797,             0.82885,             0.89453,             0.59255,            0.028476,            0.017503,                   0,           0.0095941,           0.0095941,           0.0095941
                  43,            0.028143,            0.021075,                   0,             0.89286,             0.82192,             0.89391,              0.5922,            0.028464,            0.017462,                   0,           0.0095842,           0.0095842,           0.0095842
                  44,            0.028189,            0.021071,                   0,             0.88979,             0.83455,             0.89528,             0.59348,            0.028439,            0.017393,                   0,           0.0095743,           0.0095743,           0.0095743
                  45,            0.028066,            0.021255,                   0,             0.89187,             0.82971,             0.89594,             0.59387,            0.028377,            0.017353,                   0,           0.0095644,           0.0095644,           0.0095644
                  46,            0.028356,            0.021424,                   0,             0.88191,             0.83775,              0.8976,             0.59517,             0.02827,            0.017356,                   0,           0.0095545,           0.0095545,           0.0095545
                  47,            0.028009,            0.021097,                   0,             0.88517,             0.83753,             0.89992,             0.59677,            0.028238,            0.017258,                   0,           0.0095446,           0.0095446,           0.0095446
                  48,            0.028039,            0.021293,                   0,             0.88819,             0.83534,             0.89935,             0.59743,            0.028233,            0.017267,                   0,           0.0095347,           0.0095347,           0.0095347
                  49,            0.027952,             0.02088,                   0,             0.89377,             0.82998,             0.89698,             0.59624,            0.028284,            0.017326,                   0,           0.0095248,           0.0095248,           0.0095248
                  50,            0.027971,            0.020999,                   0,             0.88482,             0.84047,             0.89866,             0.59606,            0.028253,            0.017291,                   0,           0.0095149,           0.0095149,           0.0095149
                  51,             0.02793,            0.020989,                   0,             0.88689,             0.84047,             0.89943,             0.59751,            0.028259,            0.017304,                   0,            0.009505,            0.009505,            0.009505
                  52,            0.027956,            0.020831,                   0,             0.88431,             0.84457,             0.89935,             0.59681,              0.0282,            0.017306,                   0,           0.0094951,           0.0094951,           0.0094951
                  53,            0.027808,            0.020712,                   0,             0.88517,             0.84125,             0.89897,             0.59621,            0.028199,            0.017291,                   0,           0.0094852,           0.0094852,           0.0094852
                  54,            0.027944,            0.020652,                   0,             0.89641,              0.8327,              0.8999,             0.59753,            0.028202,            0.017265,                   0,           0.0094753,           0.0094753,           0.0094753
                  55,            0.027859,            0.020732,                   0,             0.89476,             0.83387,             0.89891,             0.59731,            0.028161,            0.017294,                   0,           0.0094654,           0.0094654,           0.0094654
                  56,            0.027798,            0.020842,                   0,             0.89342,             0.83426,             0.89963,             0.59749,            0.028126,            0.017297,                   0,           0.0094555,           0.0094555,           0.0094555
                  57,            0.027662,            0.020673,                   0,             0.88647,              0.8396,             0.89989,              0.5981,            0.028112,            0.017304,                   0,           0.0094456,           0.0094456,           0.0094456
                  58,            0.027877,            0.020786,                   0,             0.88506,             0.84008,             0.89976,             0.59809,            0.028098,            0.017293,                   0,           0.0094357,           0.0094357,           0.0094357
                  59,            0.027577,            0.020747,                   0,             0.89107,             0.83649,             0.90073,             0.59816,            0.028063,            0.017274,                   0,           0.0094258,           0.0094258,           0.0094258
                  60,            0.027707,            0.020882,                   0,             0.89318,             0.83376,             0.90055,              0.5986,            0.028054,             0.01729,                   0,           0.0094159,           0.0094159,           0.0094159
                  61,            0.027502,            0.020525,                   0,              0.8909,             0.83407,             0.90017,              0.5987,            0.028038,            0.017308,                   0,            0.009406,            0.009406,            0.009406
                  62,            0.027546,            0.020381,                   0,             0.88286,              0.8393,             0.90013,             0.59861,            0.028031,            0.017321,                   0,           0.0093961,           0.0093961,           0.0093961
                  63,             0.02756,             0.02059,                   0,               0.881,             0.84193,             0.90041,              0.5992,            0.028017,             0.01729,                   0,           0.0093862,           0.0093862,           0.0093862
                  64,            0.027547,            0.020746,                   0,             0.88429,             0.83969,             0.90086,             0.59968,            0.028001,            0.017284,                   0,           0.0093763,           0.0093763,           0.0093763
                  65,            0.027535,            0.020672,                   0,             0.88539,              0.8394,             0.90079,             0.59961,            0.027983,             0.01728,                   0,           0.0093664,           0.0093664,           0.0093664
                  66,             0.02762,            0.020787,                   0,             0.88424,             0.84241,             0.90115,             0.59992,            0.027971,            0.017273,                   0,           0.0093565,           0.0093565,           0.0093565
                  67,            0.027466,            0.020431,                   0,             0.88478,             0.84144,             0.90065,             0.60006,            0.027956,            0.017275,                   0,           0.0093466,           0.0093466,           0.0093466
                  68,            0.027528,            0.020831,                   0,             0.88466,             0.83969,             0.89985,             0.60029,             0.02795,            0.017291,                   0,           0.0093367,           0.0093367,           0.0093367
                  69,            0.027422,            0.020622,                   0,             0.88551,             0.84031,             0.90059,             0.60022,            0.027939,            0.017288,                   0,           0.0093268,           0.0093268,           0.0093268
                  70,            0.027441,            0.020561,                   0,             0.88364,             0.84061,             0.90026,             0.60006,            0.027939,             0.01729,                   0,           0.0093169,           0.0093169,           0.0093169
                  71,            0.027426,            0.020619,                   0,             0.88453,             0.84076,             0.90074,              0.6006,            0.027936,            0.017277,                   0,            0.009307,            0.009307,            0.009307
                  72,            0.027236,              0.0204,                   0,             0.88385,             0.84305,             0.90061,             0.60044,             0.02793,            0.017272,                   0,           0.0092971,           0.0092971,           0.0092971
                  73,            0.027486,            0.020415,                   0,             0.88594,             0.84037,             0.90067,             0.60031,            0.027924,            0.017276,                   0,           0.0092872,           0.0092872,           0.0092872
                  74,            0.027308,            0.020379,                   0,             0.88439,             0.84183,             0.90059,             0.60083,            0.027921,            0.017275,                   0,           0.0092773,           0.0092773,           0.0092773
                  75,            0.027291,            0.020385,                   0,             0.88333,             0.84348,             0.90069,             0.60092,            0.027916,             0.01728,                   0,           0.0092674,           0.0092674,           0.0092674
                  76,            0.027194,            0.020293,                   0,             0.87854,             0.84698,             0.90097,              0.6014,            0.027908,            0.017277,                   0,           0.0092575,           0.0092575,           0.0092575
                  77,            0.027165,            0.020442,                   0,             0.88098,             0.84562,              0.9009,             0.60136,              0.0279,            0.017272,                   0,           0.0092476,           0.0092476,           0.0092476
                  78,            0.027161,            0.020196,                   0,             0.88177,             0.84508,               0.901,             0.60152,            0.027897,            0.017265,                   0,           0.0092377,           0.0092377,           0.0092377
                  79,             0.02727,            0.020282,                   0,             0.88076,             0.84484,             0.90093,             0.60154,            0.027891,            0.017257,                   0,           0.0092278,           0.0092278,           0.0092278
                  80,            0.027465,            0.020467,                   0,             0.88082,             0.84537,             0.90061,             0.60129,            0.027892,            0.017258,                   0,           0.0092179,           0.0092179,           0.0092179
                  81,            0.027149,            0.020243,                   0,             0.88555,             0.84154,             0.90056,             0.60143,            0.027889,            0.017256,                   0,            0.009208,            0.009208,            0.009208
                  82,            0.027316,            0.020058,                   0,             0.88589,             0.84128,             0.90087,             0.60152,            0.027886,            0.017254,                   0,           0.0091981,           0.0091981,           0.0091981
                  83,            0.027269,            0.020332,                   0,             0.88767,             0.83843,             0.90075,             0.60153,             0.02788,             0.01725,                   0,           0.0091882,           0.0091882,           0.0091882
                  84,            0.027045,            0.020109,                   0,             0.88653,             0.83979,             0.90064,             0.60165,            0.027876,            0.017249,                   0,           0.0091783,           0.0091783,           0.0091783
                  85,            0.027046,            0.020318,                   0,             0.88504,             0.83969,             0.90056,             0.60168,            0.027875,            0.017249,                   0,           0.0091684,           0.0091684,           0.0091684
                  86,            0.027142,            0.020194,                   0,             0.88557,             0.83862,             0.90062,              0.6022,            0.027872,             0.01725,                   0,           0.0091585,           0.0091585,           0.0091585
                  87,            0.027071,            0.020261,                   0,             0.88942,             0.83645,             0.90089,              0.6026,            0.027871,             0.01725,                   0,           0.0091486,           0.0091486,           0.0091486
                  88,            0.027209,            0.020292,                   0,              0.8892,             0.83591,             0.90091,             0.60265,            0.027871,            0.017246,                   0,           0.0091387,           0.0091387,           0.0091387
                  89,            0.027067,            0.020068,                   0,             0.89031,             0.83503,             0.90082,             0.60239,            0.027871,            0.017246,                   0,           0.0091288,           0.0091288,           0.0091288
                  90,            0.027097,            0.020219,                   0,             0.89038,             0.83571,             0.90072,             0.60255,            0.027871,            0.017243,                   0,           0.0091189,           0.0091189,           0.0091189
                  91,            0.027001,            0.020097,                   0,             0.88805,              0.8388,             0.90089,             0.60232,            0.027871,            0.017238,                   0,            0.009109,            0.009109,            0.009109
                  92,            0.027044,            0.020152,                   0,             0.88955,             0.83753,             0.90101,             0.60259,             0.02787,            0.017237,                   0,           0.0090991,           0.0090991,           0.0090991
                  93,            0.026921,            0.020223,                   0,             0.88738,             0.83921,             0.90076,             0.60254,            0.027871,            0.017238,                   0,           0.0090892,           0.0090892,           0.0090892
                  94,            0.027072,             0.02036,                   0,             0.89083,             0.83697,             0.90079,             0.60253,            0.027871,            0.017237,                   0,           0.0090793,           0.0090793,           0.0090793
                  95,            0.027095,            0.020251,                   0,             0.88919,              0.8384,             0.90075,              0.6021,            0.027868,             0.01724,                   0,           0.0090694,           0.0090694,           0.0090694
                  96,            0.026823,            0.020084,                   0,              0.8876,              0.8394,             0.90048,             0.60223,            0.027865,            0.017242,                   0,           0.0090595,           0.0090595,           0.0090595
                  97,            0.027017,            0.020025,                   0,             0.88453,             0.84193,             0.90069,              0.6023,            0.027863,            0.017243,                   0,           0.0090496,           0.0090496,           0.0090496
                  98,            0.026731,            0.019864,                   0,             0.88906,             0.83853,             0.90084,             0.60245,            0.027862,            0.017242,                   0,           0.0090397,           0.0090397,           0.0090397
                  99,            0.027068,            0.020274,                   0,             0.88719,             0.84115,             0.90081,             0.60232,            0.027859,             0.01724,                   0,           0.0090298,           0.0090298,           0.0090298
                 100,            0.026945,            0.019998,                   0,             0.89084,              0.8376,               0.901,             0.60212,            0.027859,            0.017239,                   0,           0.0090199,           0.0090199,           0.0090199
                 101,            0.026738,            0.019775,                   0,             0.88884,              0.8394,             0.90105,             0.60225,            0.027859,            0.017239,                   0,             0.00901,             0.00901,             0.00901
                 102,            0.026689,            0.019853,                   0,             0.88895,              0.8396,             0.90118,             0.60231,            0.027861,             0.01724,                   0,           0.0090001,           0.0090001,           0.0090001
                 103,            0.026985,            0.020408,                   0,             0.88788,             0.84096,             0.90127,             0.60209,            0.027862,            0.017241,                   0,           0.0089902,           0.0089902,           0.0089902
                 104,            0.026814,            0.019934,                   0,             0.88904,             0.83989,             0.90124,             0.60211,            0.027865,            0.017242,                   0,           0.0089803,           0.0089803,           0.0089803
                 105,            0.026707,            0.020133,                   0,             0.88972,              0.8398,             0.90159,             0.60198,            0.027867,            0.017242,                   0,           0.0089704,           0.0089704,           0.0089704
                 106,            0.026742,            0.019911,                   0,             0.88824,             0.84231,             0.90182,             0.60216,            0.027871,            0.017243,                   0,           0.0089605,           0.0089605,           0.0089605
                 107,            0.026659,            0.019998,                   0,             0.88831,             0.84231,             0.90192,             0.60196,            0.027875,            0.017246,                   0,           0.0089506,           0.0089506,           0.0089506
                 108,            0.026562,            0.019758,                   0,             0.88977,             0.84101,             0.90193,             0.60213,            0.027878,            0.017245,                   0,           0.0089407,           0.0089407,           0.0089407
                 109,            0.026648,            0.019939,                   0,             0.88937,             0.84072,             0.90164,             0.60216,             0.02788,            0.017245,                   0,           0.0089308,           0.0089308,           0.0089308
                 110,            0.026762,            0.019951,                   0,             0.89078,             0.83979,             0.90169,             0.60219,             0.02788,            0.017245,                   0,           0.0089209,           0.0089209,           0.0089209
                 111,            0.026727,            0.019959,                   0,              0.8886,             0.84189,             0.90153,             0.60215,            0.027882,             0.01725,                   0,            0.008911,            0.008911,            0.008911
                 112,            0.026571,            0.019905,                   0,             0.89058,             0.84047,             0.90122,             0.60225,            0.027882,            0.017249,                   0,           0.0089011,           0.0089011,           0.0089011
                 113,              0.0266,            0.019766,                   0,             0.89067,             0.84003,             0.90128,             0.60235,            0.027884,            0.017248,                   0,           0.0088912,           0.0088912,           0.0088912
                 114,            0.026692,            0.020107,                   0,             0.89125,             0.84027,             0.90118,             0.60241,            0.027884,            0.017249,                   0,           0.0088813,           0.0088813,           0.0088813
                 115,            0.026529,            0.019622,                   0,             0.89218,              0.8388,             0.90147,              0.6025,            0.027882,            0.017251,                   0,           0.0088714,           0.0088714,           0.0088714
                 116,            0.026784,            0.019833,                   0,             0.89182,              0.8395,             0.90131,             0.60234,            0.027881,            0.017254,                   0,           0.0088615,           0.0088615,           0.0088615
                 117,            0.026556,            0.019739,                   0,             0.89146,             0.84008,             0.90127,             0.60272,             0.02788,            0.017255,                   0,           0.0088516,           0.0088516,           0.0088516
                 118,            0.026463,            0.019934,                   0,             0.89195,             0.83996,             0.90129,             0.60267,             0.02788,            0.017256,                   0,           0.0088417,           0.0088417,           0.0088417
                 119,            0.026413,            0.019436,                   0,              0.8928,             0.83911,             0.90151,             0.60285,             0.02788,            0.017256,                   0,           0.0088318,           0.0088318,           0.0088318
                 120,            0.026553,            0.019791,                   0,             0.89319,             0.83901,             0.90164,             0.60285,            0.027879,            0.017256,                   0,           0.0088219,           0.0088219,           0.0088219
                 121,            0.026636,            0.020022,                   0,             0.89285,             0.83921,             0.90149,             0.60272,             0.02788,            0.017256,                   0,            0.008812,            0.008812,            0.008812
                 122,            0.026479,            0.019885,                   0,             0.89177,              0.8395,              0.9015,             0.60262,            0.027879,            0.017256,                   0,           0.0088021,           0.0088021,           0.0088021
                 123,            0.026444,            0.019487,                   0,             0.88971,             0.84124,             0.90165,             0.60271,            0.027879,            0.017255,                   0,           0.0087922,           0.0087922,           0.0087922
                 124,             0.02638,            0.019568,                   0,             0.89012,             0.84037,              0.9017,             0.60284,             0.02788,            0.017255,                   0,           0.0087823,           0.0087823,           0.0087823
                 125,            0.026594,            0.019735,                   0,             0.89268,             0.83853,             0.90159,             0.60281,            0.027883,            0.017256,                   0,           0.0087724,           0.0087724,           0.0087724
                 126,            0.026324,            0.019697,                   0,             0.89335,             0.83785,             0.90181,             0.60283,            0.027885,            0.017255,                   0,           0.0087625,           0.0087625,           0.0087625
                 127,            0.026445,             0.01977,                   0,             0.89286,             0.83828,             0.90189,             0.60277,            0.027888,            0.017255,                   0,           0.0087526,           0.0087526,           0.0087526
                 128,            0.026325,            0.019428,                   0,             0.89126,             0.83853,             0.90202,              0.6026,            0.027889,            0.017256,                   0,           0.0087427,           0.0087427,           0.0087427
                 129,            0.026386,            0.019382,                   0,             0.88917,             0.84173,               0.902,             0.60248,            0.027889,            0.017258,                   0,           0.0087328,           0.0087328,           0.0087328
                 130,            0.026364,            0.020075,                   0,             0.88952,             0.84076,              0.9018,             0.60258,            0.027888,            0.017257,                   0,           0.0087229,           0.0087229,           0.0087229
                 131,             0.02623,            0.019449,                   0,             0.89196,             0.83911,              0.9021,             0.60262,             0.02789,            0.017259,                   0,            0.008713,            0.008713,            0.008713
                 132,            0.026477,             0.02002,                   0,             0.89294,             0.83843,             0.90226,             0.60247,            0.027891,             0.01726,                   0,           0.0087031,           0.0087031,           0.0087031
                 133,            0.026376,            0.019691,                   0,             0.88999,             0.84129,             0.90197,             0.60271,            0.027892,            0.017263,                   0,           0.0086932,           0.0086932,           0.0086932
                 134,            0.026332,            0.019735,                   0,             0.89267,             0.83827,             0.90185,             0.60279,            0.027894,            0.017265,                   0,           0.0086833,           0.0086833,           0.0086833
                 135,            0.026188,            0.019706,                   0,             0.88768,             0.84231,             0.90155,             0.60259,            0.027896,            0.017267,                   0,           0.0086734,           0.0086734,           0.0086734
