               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.026244,            0.014429,                   0,             0.95215,             0.91562,             0.95987,             0.65594,            0.019941,            0.011839,                   0,           0.0096337,           0.0096337,           0.0096337
                  39,            0.026394,            0.014538,                   0,             0.95236,              0.9152,             0.95988,             0.65596,            0.019941,             0.01184,                   0,           0.0096238,           0.0096238,           0.0096238
                  40,             0.02639,            0.014298,                   0,             0.95224,             0.91567,             0.95986,             0.65609,            0.019941,            0.011837,                   0,           0.0096139,           0.0096139,           0.0096139
                  41,            0.026275,            0.014294,                   0,              0.9521,             0.91563,             0.96013,             0.65604,            0.019937,            0.011834,                   0,            0.009604,            0.009604,            0.009604
                  42,            0.026388,            0.014449,                   0,             0.95228,             0.91557,             0.96015,             0.65613,            0.019934,            0.011833,                   0,           0.0095941,           0.0095941,           0.0095941
                  43,            0.026261,            0.014349,                   0,             0.95246,             0.91529,             0.96015,             0.65615,            0.019931,            0.011832,                   0,           0.0095842,           0.0095842,           0.0095842
                  44,            0.026333,            0.014394,                   0,             0.95319,             0.91463,              0.9602,             0.65611,            0.019929,            0.011832,                   0,           0.0095743,           0.0095743,           0.0095743
                  45,             0.02623,            0.014318,                   0,             0.95328,              0.9148,             0.96011,             0.65638,            0.019928,            0.011833,                   0,           0.0095644,           0.0095644,           0.0095644
                  46,            0.026203,            0.014299,                   0,             0.95386,             0.91397,             0.96041,             0.65639,            0.019925,            0.011831,                   0,           0.0095545,           0.0095545,           0.0095545
                  47,            0.026176,            0.014242,                   0,             0.95251,             0.91529,              0.9604,              0.6564,            0.019926,            0.011832,                   0,           0.0095446,           0.0095446,           0.0095446
                  48,            0.026128,            0.014251,                   0,             0.95223,             0.91534,             0.96007,             0.65646,            0.019927,            0.011832,                   0,           0.0095347,           0.0095347,           0.0095347
                  49,            0.026053,            0.014301,                   0,             0.95218,             0.91539,             0.96023,             0.65637,            0.019929,            0.011835,                   0,           0.0095248,           0.0095248,           0.0095248
                  50,            0.026046,            0.014266,                   0,             0.95168,             0.91572,             0.96026,             0.65585,            0.019929,            0.011833,                   0,           0.0095149,           0.0095149,           0.0095149
                  51,            0.026061,            0.014209,                   0,             0.95244,             0.91515,             0.96034,             0.65587,             0.01993,            0.011834,                   0,            0.009505,            0.009505,            0.009505
                  52,            0.025985,             0.01427,                   0,             0.95147,             0.91615,             0.96014,             0.65571,            0.019929,            0.011835,                   0,           0.0094951,           0.0094951,           0.0094951
                  53,            0.026091,            0.014248,                   0,             0.95213,             0.91553,             0.96018,              0.6557,            0.019926,            0.011835,                   0,           0.0094852,           0.0094852,           0.0094852
                  54,            0.026121,            0.014144,                   0,             0.95304,             0.91463,              0.9602,             0.65594,            0.019925,            0.011833,                   0,           0.0094753,           0.0094753,           0.0094753
                  55,            0.025997,            0.014174,                   0,             0.95151,             0.91615,             0.96027,             0.65579,            0.019924,            0.011833,                   0,           0.0094654,           0.0094654,           0.0094654
                  56,            0.026026,            0.014226,                   0,             0.95218,             0.91553,             0.96018,             0.65546,            0.019924,            0.011835,                   0,           0.0094555,           0.0094555,           0.0094555
                  57,            0.025975,            0.014254,                   0,             0.95159,             0.91582,             0.96035,              0.6557,             0.01992,            0.011835,                   0,           0.0094456,           0.0094456,           0.0094456
                  58,            0.026033,            0.014253,                   0,             0.95138,             0.91615,             0.96045,             0.65533,            0.019921,            0.011837,                   0,           0.0094357,           0.0094357,           0.0094357
                  59,            0.025994,            0.014308,                   0,             0.95141,               0.916,             0.96037,             0.65523,            0.019921,            0.011839,                   0,           0.0094258,           0.0094258,           0.0094258
                  60,            0.025978,             0.01426,                   0,             0.95146,             0.91615,             0.96033,             0.65516,            0.019923,            0.011839,                   0,           0.0094159,           0.0094159,           0.0094159
                  61,            0.025763,            0.014199,                   0,             0.95095,             0.91634,             0.96025,             0.65503,            0.019928,            0.011842,                   0,            0.009406,            0.009406,            0.009406
                  62,             0.02585,            0.014056,                   0,             0.95138,             0.91617,             0.96063,             0.65497,            0.019931,            0.011845,                   0,           0.0093961,           0.0093961,           0.0093961
                  63,            0.025794,            0.014089,                   0,             0.95142,             0.91638,             0.96071,             0.65494,            0.019934,            0.011848,                   0,           0.0093862,           0.0093862,           0.0093862
                  64,            0.025909,            0.014233,                   0,             0.95278,             0.91511,             0.96072,               0.655,            0.019938,            0.011852,                   0,           0.0093763,           0.0093763,           0.0093763
                  65,            0.025894,            0.014173,                   0,             0.95208,             0.91544,             0.96063,             0.65492,            0.019944,            0.011855,                   0,           0.0093664,           0.0093664,           0.0093664
                  66,            0.025707,            0.014086,                   0,             0.95209,             0.91548,             0.96067,             0.65485,            0.019948,            0.011861,                   0,           0.0093565,           0.0093565,           0.0093565
                  67,            0.025683,            0.014094,                   0,             0.95107,             0.91653,             0.96062,             0.65471,            0.019956,            0.011864,                   0,           0.0093466,           0.0093466,           0.0093466
                  68,            0.025781,            0.014174,                   0,             0.95054,             0.91708,             0.96051,             0.65465,            0.019962,            0.011868,                   0,           0.0093367,           0.0093367,           0.0093367
                  69,             0.02569,            0.014115,                   0,             0.94993,             0.91747,             0.96052,             0.65458,            0.019965,             0.01187,                   0,           0.0093268,           0.0093268,           0.0093268
