               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.055461,            0.033088,                   0,             0.42002,             0.40004,              0.3239,             0.10578,            0.069528,            0.070476,                   0,            0.070143,           0.0033175,           0.0033175
                   1,            0.046526,            0.030673,                   0,             0.77376,             0.58054,             0.65039,             0.29433,            0.050422,             0.02938,                   0,            0.040136,           0.0066442,           0.0066442
                   2,            0.044398,             0.03004,                   0,             0.77139,             0.48383,             0.54139,             0.25908,            0.056953,            0.028391,                   0,            0.010123,           0.0099644,           0.0099644
                   3,            0.043276,            0.029664,                   0,             0.84493,             0.62627,             0.71381,             0.38426,            0.044615,            0.024513,                   0,           0.0099703,           0.0099703,           0.0099703
                   4,             0.04256,            0.029391,                   0,             0.82409,             0.54857,             0.64802,             0.32931,            0.046911,            0.026987,                   0,           0.0099703,           0.0099703,           0.0099703
                   5,            0.041733,            0.029179,                   0,             0.83823,             0.62492,             0.70334,             0.38151,            0.047472,            0.025647,                   0,           0.0099604,           0.0099604,           0.0099604
                   6,            0.041427,            0.029067,                   0,             0.87443,              0.4581,             0.56404,             0.30769,            0.052536,            0.035005,                   0,           0.0099505,           0.0099505,           0.0099505
                   7,              0.0413,            0.029179,                   0,             0.79184,             0.52685,             0.60012,             0.31789,            0.049788,            0.029825,                   0,           0.0099406,           0.0099406,           0.0099406
                   8,            0.041112,            0.029499,                   0,             0.84412,             0.64938,             0.73407,             0.40695,            0.041985,            0.023614,                   0,           0.0099307,           0.0099307,           0.0099307
                   9,            0.041085,            0.029174,                   0,             0.81117,             0.63142,             0.70356,             0.39102,            0.042927,            0.025161,                   0,           0.0099208,           0.0099208,           0.0099208
                  10,            0.040998,            0.029043,                   0,             0.83168,             0.62695,             0.69535,             0.37884,            0.044395,            0.024407,                   0,           0.0099109,           0.0099109,           0.0099109
                  11,            0.040978,             0.02847,                   0,             0.84518,              0.6578,             0.73491,             0.42393,            0.040595,            0.023293,                   0,            0.009901,            0.009901,            0.009901
                  12,            0.040784,            0.028916,                   0,             0.83169,             0.62802,             0.70793,             0.39297,            0.043219,            0.024195,                   0,           0.0098911,           0.0098911,           0.0098911
                  13,            0.040273,            0.028542,                   0,             0.88381,             0.59948,             0.67665,             0.38109,            0.046866,            0.026184,                   0,           0.0098812,           0.0098812,           0.0098812
                  14,            0.040578,            0.029049,                   0,             0.85417,             0.66472,             0.74306,             0.42897,             0.04094,             0.02333,                   0,           0.0098713,           0.0098713,           0.0098713
                  15,            0.040552,            0.028885,                   0,             0.87039,             0.68727,             0.76684,             0.44195,            0.040001,            0.022529,                   0,           0.0098614,           0.0098614,           0.0098614
                  16,            0.040633,            0.028968,                   0,             0.85124,             0.65531,             0.73077,             0.42967,            0.040928,            0.024516,                   0,           0.0098515,           0.0098515,           0.0098515
                  17,            0.040582,            0.028694,                   0,             0.84211,             0.69152,             0.75885,             0.43417,            0.039705,            0.022244,                   0,           0.0098416,           0.0098416,           0.0098416
                  18,            0.040536,            0.028783,                   0,             0.85483,             0.68155,             0.75814,             0.43665,            0.039379,            0.022967,                   0,           0.0098317,           0.0098317,           0.0098317
                  19,            0.040392,            0.028632,                   0,             0.85839,             0.69075,             0.77052,             0.44257,            0.040262,            0.022354,                   0,           0.0098218,           0.0098218,           0.0098218
                  20,             0.04031,             0.02891,                   0,             0.87903,             0.69848,             0.76702,             0.46326,            0.039242,            0.022318,                   0,           0.0098119,           0.0098119,           0.0098119
                  21,            0.040361,            0.028698,                   0,             0.87015,              0.6889,             0.76926,             0.46173,            0.038934,            0.024076,                   0,            0.009802,            0.009802,            0.009802
                  22,            0.040349,            0.028843,                   0,             0.85436,             0.69094,             0.76589,             0.44725,            0.038732,            0.021744,                   0,           0.0097921,           0.0097921,           0.0097921
                  23,            0.040002,            0.028526,                   0,             0.87072,             0.71219,             0.79308,             0.47847,            0.036903,            0.021163,                   0,           0.0097822,           0.0097822,           0.0097822
                  24,            0.039904,            0.028575,                   0,             0.86555,             0.71448,             0.79474,             0.47255,            0.037255,            0.021048,                   0,           0.0097723,           0.0097723,           0.0097723
                  25,            0.040192,            0.028602,                   0,             0.86639,             0.70957,              0.7898,             0.46786,            0.037221,            0.021153,                   0,           0.0097624,           0.0097624,           0.0097624
                  26,             0.03966,            0.028422,                   0,              0.8594,             0.69734,             0.77387,             0.46826,            0.038643,            0.022948,                   0,           0.0097525,           0.0097525,           0.0097525
                  27,            0.039671,            0.028539,                   0,             0.87643,             0.72716,             0.80395,              0.4872,            0.036024,            0.020999,                   0,           0.0097426,           0.0097426,           0.0097426
                  28,            0.039999,            0.028565,                   0,             0.87647,             0.71978,             0.80344,             0.48875,            0.035745,            0.020428,                   0,           0.0097327,           0.0097327,           0.0097327
                  29,            0.040048,            0.028445,                   0,             0.87332,             0.73192,             0.80798,             0.49212,            0.035804,             0.02054,                   0,           0.0097228,           0.0097228,           0.0097228
                  30,            0.039666,            0.028411,                   0,             0.86762,             0.73053,             0.80785,             0.48848,            0.035272,            0.020693,                   0,           0.0097129,           0.0097129,           0.0097129
                  31,            0.039792,            0.028635,                   0,             0.85727,             0.72357,             0.79746,             0.48343,            0.036046,            0.020921,                   0,            0.009703,            0.009703,            0.009703
                  32,            0.039764,            0.028387,                   0,             0.86675,             0.73893,             0.81309,             0.50324,            0.034766,            0.020174,                   0,           0.0096931,           0.0096931,           0.0096931
                  33,            0.039793,            0.028839,                   0,             0.87038,               0.749,             0.82091,             0.50594,            0.034489,            0.019914,                   0,           0.0096832,           0.0096832,           0.0096832
                  34,            0.039576,            0.028395,                   0,             0.86761,             0.74765,             0.81682,             0.50097,            0.035373,            0.020067,                   0,           0.0096733,           0.0096733,           0.0096733
                  35,            0.039729,            0.028556,                   0,             0.86531,             0.74109,             0.82059,             0.50033,             0.03478,            0.019929,                   0,           0.0096634,           0.0096634,           0.0096634
                  36,            0.039369,            0.028468,                   0,             0.87334,             0.75652,             0.82649,              0.5099,            0.034132,            0.019704,                   0,           0.0096535,           0.0096535,           0.0096535
