               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.032467,             0.01521,                   0,             0.89217,             0.77361,             0.83717,             0.53102,            0.031811,            0.010797,                   0,            0.070143,           0.0033175,           0.0033175
                   1,            0.030988,            0.014611,                   0,             0.90573,             0.75998,             0.83579,             0.53279,            0.029913,            0.010687,                   0,            0.040136,           0.0066442,           0.0066442
                   2,            0.029222,            0.014675,                   0,             0.89101,             0.75056,             0.82174,             0.51974,            0.030089,            0.011287,                   0,            0.010123,           0.0099644,           0.0099644
                   3,            0.029849,            0.015136,                   0,             0.89705,             0.74502,             0.81993,             0.50688,            0.030987,            0.011408,                   0,           0.0099703,           0.0099703,           0.0099703
                   4,            0.029873,            0.015273,                   0,             0.89396,             0.75114,             0.81979,             0.51103,             0.03032,            0.011199,                   0,           0.0099703,           0.0099703,           0.0099703
                   5,            0.029848,            0.015277,                   0,             0.89003,             0.74493,             0.81871,             0.51047,            0.030592,            0.011271,                   0,           0.0099604,           0.0099604,           0.0099604
                   6,            0.029716,            0.015303,                   0,             0.90304,             0.74067,             0.82022,             0.51252,            0.030089,             0.01125,                   0,           0.0099505,           0.0099505,           0.0099505
                   7,            0.029571,            0.015283,                   0,              0.8972,             0.75679,             0.82433,             0.51525,             0.02983,            0.011054,                   0,           0.0099406,           0.0099406,           0.0099406
                   8,            0.029667,            0.015493,                   0,             0.88623,             0.74473,             0.82065,             0.51578,            0.029833,            0.011201,                   0,           0.0099307,           0.0099307,           0.0099307
                   9,            0.029552,            0.015353,                   0,              0.8968,             0.73794,             0.81832,              0.5107,              0.0304,            0.011423,                   0,           0.0099208,           0.0099208,           0.0099208
                  10,            0.029503,            0.015191,                   0,             0.89296,              0.7458,             0.81609,             0.51539,            0.029762,            0.011241,                   0,           0.0099109,           0.0099109,           0.0099109
                  11,            0.029493,            0.014981,                   0,             0.89663,             0.75231,             0.82147,             0.51775,              0.0297,            0.011101,                   0,            0.009901,            0.009901,            0.009901
                  12,            0.029214,            0.015091,                   0,             0.89085,             0.74654,             0.81547,             0.51289,            0.029578,            0.011328,                   0,           0.0098911,           0.0098911,           0.0098911
                  13,            0.029272,            0.015093,                   0,             0.89679,             0.74716,             0.82186,             0.51893,            0.029683,             0.01117,                   0,           0.0098812,           0.0098812,           0.0098812
                  14,            0.029394,            0.015287,                   0,             0.87613,             0.75819,             0.81719,             0.51639,            0.029341,            0.011305,                   0,           0.0098713,           0.0098713,           0.0098713
                  15,            0.029207,            0.015234,                   0,             0.88842,              0.7559,             0.82457,             0.52337,             0.02912,            0.011063,                   0,           0.0098614,           0.0098614,           0.0098614
                  16,            0.029238,            0.015166,                   0,              0.8925,             0.75648,             0.82918,              0.5237,            0.029139,            0.011029,                   0,           0.0098515,           0.0098515,           0.0098515
                  17,            0.029167,            0.015108,                   0,             0.88914,             0.75367,             0.82348,             0.51918,            0.029318,            0.011067,                   0,           0.0098416,           0.0098416,           0.0098416
                  18,            0.029006,            0.014964,                   0,             0.89515,             0.76134,             0.82941,             0.52685,            0.028924,            0.010958,                   0,           0.0098317,           0.0098317,           0.0098317
                  19,            0.029151,            0.015051,                   0,             0.90085,             0.74755,             0.82711,             0.52438,            0.029128,            0.011048,                   0,           0.0098218,           0.0098218,           0.0098218
                  20,            0.028985,            0.015197,                   0,             0.89648,              0.7593,             0.83092,             0.53011,             0.02884,             0.01103,                   0,           0.0098119,           0.0098119,           0.0098119
                  21,            0.029038,            0.015091,                   0,              0.8897,             0.76619,             0.83533,             0.53019,            0.028742,            0.010938,                   0,            0.009802,            0.009802,            0.009802
                  22,            0.029109,            0.015105,                   0,              0.8901,             0.76671,             0.83447,             0.52959,            0.028848,            0.010921,                   0,           0.0097921,           0.0097921,           0.0097921
                  23,            0.028986,            0.015071,                   0,             0.89279,             0.76249,              0.8313,              0.5274,            0.029015,            0.011056,                   0,           0.0097822,           0.0097822,           0.0097822
                  24,            0.028841,            0.015074,                   0,             0.89792,             0.76153,             0.83267,             0.53239,            0.028458,            0.010879,                   0,           0.0097723,           0.0097723,           0.0097723
                  25,              0.0288,            0.015008,                   0,             0.89498,             0.76619,              0.8339,             0.53149,            0.028486,            0.010831,                   0,           0.0097624,           0.0097624,           0.0097624
                  26,            0.028723,             0.01504,                   0,             0.89614,             0.76575,             0.83609,             0.53086,            0.028429,            0.010902,                   0,           0.0097525,           0.0097525,           0.0097525
                  27,            0.028703,             0.01509,                   0,             0.89988,             0.76885,             0.83859,             0.53483,            0.028361,             0.01088,                   0,           0.0097426,           0.0097426,           0.0097426
                  28,            0.028762,            0.014994,                   0,             0.89774,             0.76328,             0.83588,             0.53432,            0.028388,             0.01087,                   0,           0.0097327,           0.0097327,           0.0097327
                  29,            0.028904,            0.014985,                   0,             0.89863,             0.76308,             0.83483,             0.53605,            0.028253,            0.010922,                   0,           0.0097228,           0.0097228,           0.0097228
                  30,            0.028864,            0.015019,                   0,             0.89764,             0.76547,             0.83885,             0.53713,            0.028177,            0.010814,                   0,           0.0097129,           0.0097129,           0.0097129
                  31,            0.028689,            0.015104,                   0,             0.88891,             0.77308,             0.83807,             0.53661,            0.028241,             0.01088,                   0,            0.009703,            0.009703,            0.009703
                  32,             0.02884,            0.014927,                   0,             0.89808,              0.7658,             0.83745,             0.53738,            0.028039,            0.010795,                   0,           0.0096931,           0.0096931,           0.0096931
                  33,             0.02859,            0.015133,                   0,             0.89054,             0.77532,             0.83898,             0.53767,            0.028108,            0.010734,                   0,           0.0096832,           0.0096832,           0.0096832
                  34,            0.028644,            0.015038,                   0,             0.89768,             0.77143,             0.84283,             0.53882,            0.028005,              0.0107,                   0,           0.0096733,           0.0096733,           0.0096733
                  35,            0.028739,            0.015116,                   0,             0.89474,             0.77056,             0.83949,             0.54101,            0.027832,            0.010735,                   0,           0.0096634,           0.0096634,           0.0096634
                  36,            0.028397,             0.01499,                   0,             0.89633,               0.776,              0.8404,             0.54038,            0.027828,            0.010732,                   0,           0.0096535,           0.0096535,           0.0096535
                  37,            0.028627,            0.014907,                   0,             0.90573,             0.76833,              0.8408,             0.53965,            0.027899,            0.010719,                   0,           0.0096436,           0.0096436,           0.0096436
                  38,            0.028561,            0.014881,                   0,             0.88865,             0.78279,             0.84274,             0.54245,            0.027691,            0.010677,                   0,           0.0096337,           0.0096337,           0.0096337
                  39,            0.028577,            0.015018,                   0,              0.8931,             0.77385,              0.8432,             0.54201,            0.027753,            0.010711,                   0,           0.0096238,           0.0096238,           0.0096238
                  40,            0.028493,            0.014861,                   0,             0.89078,             0.77813,             0.84308,             0.54281,            0.027698,            0.010707,                   0,           0.0096139,           0.0096139,           0.0096139
                  41,            0.028366,            0.014967,                   0,             0.89599,             0.77785,             0.84385,             0.54348,            0.027656,             0.01068,                   0,            0.009604,            0.009604,            0.009604
                  42,            0.028596,            0.015132,                   0,             0.89738,              0.7803,             0.84379,             0.54519,            0.027605,            0.010675,                   0,           0.0095941,           0.0095941,           0.0095941
                  43,            0.028439,             0.01489,                   0,             0.89328,             0.78105,             0.84538,             0.54609,            0.027554,            0.010628,                   0,           0.0095842,           0.0095842,           0.0095842
                  44,            0.028422,            0.014974,                   0,             0.89455,             0.78406,             0.84624,             0.54679,            0.027512,            0.010557,                   0,           0.0095743,           0.0095743,           0.0095743
                  45,            0.028266,            0.015049,                   0,             0.89637,             0.77969,              0.8459,             0.54585,             0.02757,            0.010584,                   0,           0.0095644,           0.0095644,           0.0095644
                  46,            0.028555,            0.015042,                   0,             0.89495,             0.78231,             0.84562,             0.54575,            0.027456,            0.010618,                   0,           0.0095545,           0.0095545,           0.0095545
                  47,             0.02841,            0.014983,                   0,             0.89315,             0.78405,             0.84703,             0.54713,            0.027397,            0.010595,                   0,           0.0095446,           0.0095446,           0.0095446
                  48,             0.02833,            0.014837,                   0,             0.90021,             0.77694,             0.84798,             0.54819,            0.027376,            0.010591,                   0,           0.0095347,           0.0095347,           0.0095347
                  49,             0.02849,            0.015041,                   0,             0.89835,             0.78037,             0.84826,             0.54852,            0.027345,            0.010595,                   0,           0.0095248,           0.0095248,           0.0095248
                  50,            0.028337,             0.01489,                   0,             0.89469,             0.78415,             0.84806,             0.54812,            0.027281,            0.010575,                   0,           0.0095149,           0.0095149,           0.0095149
                  51,            0.028383,            0.014954,                   0,             0.89791,             0.78308,             0.84741,             0.54795,             0.02726,            0.010574,                   0,            0.009505,            0.009505,            0.009505
                  52,            0.027988,            0.014682,                   0,             0.89517,             0.78377,             0.84778,             0.54872,            0.027263,            0.010575,                   0,           0.0094951,           0.0094951,           0.0094951
