               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.06709,            0.037279,                   0,              0.8911,             0.75979,             0.83727,             0.41095,            0.041198,            0.021795,                   0,            0.070047,           0.0033281,           0.0033281
                   1,            0.046193,            0.030629,                   0,             0.92441,             0.82538,             0.89908,             0.52016,            0.034361,            0.019988,                   0,            0.040041,           0.0066548,           0.0066548
                   2,            0.042501,            0.029928,                   0,              0.9183,             0.81326,             0.88595,              0.5309,            0.032931,            0.020285,                   0,            0.010028,           0.0099749,           0.0099749
                   3,            0.037954,            0.028756,                   0,             0.93106,             0.82868,              0.8977,             0.55818,            0.031256,            0.019447,                   0,           0.0099703,           0.0099703,           0.0099703
                   4,            0.036147,            0.028164,                   0,             0.92355,             0.84208,             0.90674,             0.56233,            0.030474,            0.019252,                   0,           0.0099703,           0.0099703,           0.0099703
                   5,            0.035133,            0.027823,                   0,             0.92763,             0.84612,             0.91326,             0.57338,            0.029641,            0.019035,                   0,           0.0099604,           0.0099604,           0.0099604
                   6,            0.034709,            0.027411,                   0,             0.93159,             0.84985,             0.91521,             0.57335,            0.029558,            0.018441,                   0,           0.0099505,           0.0099505,           0.0099505
                   7,            0.034205,            0.027232,                   0,              0.9252,             0.85652,             0.91964,             0.58084,            0.029164,            0.018612,                   0,           0.0099406,           0.0099406,           0.0099406
                   8,            0.033736,            0.026769,                   0,             0.92859,             0.86171,             0.92072,               0.585,            0.028982,            0.018246,                   0,           0.0099307,           0.0099307,           0.0099307
                   9,            0.033392,            0.026407,                   0,             0.92972,             0.86142,             0.92259,             0.59423,            0.028621,            0.018147,                   0,           0.0099208,           0.0099208,           0.0099208
                  10,            0.033346,            0.026622,                   0,             0.93308,              0.8591,             0.92231,             0.59319,            0.028498,            0.018004,                   0,           0.0099109,           0.0099109,           0.0099109
                  11,            0.033037,            0.026264,                   0,             0.93313,              0.8623,              0.9236,             0.59101,             0.02847,            0.017991,                   0,            0.009901,            0.009901,            0.009901
                  12,            0.032784,            0.026417,                   0,             0.93702,             0.86298,             0.92844,             0.60128,            0.028099,            0.017847,                   0,           0.0098911,           0.0098911,           0.0098911
                  13,            0.032882,            0.026253,                   0,              0.9339,             0.86858,              0.9282,             0.59471,            0.028186,            0.017954,                   0,           0.0098812,           0.0098812,           0.0098812
                  14,            0.032719,             0.02623,                   0,              0.9368,             0.86552,             0.92771,             0.60085,            0.028119,            0.017878,                   0,           0.0098713,           0.0098713,           0.0098713
                  15,            0.032284,            0.025807,                   0,             0.93289,             0.86943,             0.92825,             0.60474,             0.02791,            0.017716,                   0,           0.0098614,           0.0098614,           0.0098614
                  16,            0.032429,            0.026139,                   0,             0.93158,             0.87303,             0.93057,             0.60595,            0.027784,            0.017656,                   0,           0.0098515,           0.0098515,           0.0098515
                  17,            0.032128,             0.02576,                   0,             0.93982,             0.86761,             0.93149,             0.60942,            0.027535,            0.017564,                   0,           0.0098416,           0.0098416,           0.0098416
                  18,            0.032193,            0.025965,                   0,             0.93947,             0.86896,             0.93141,             0.60719,            0.027515,            0.017536,                   0,           0.0098317,           0.0098317,           0.0098317
                  19,            0.032105,            0.025509,                   0,             0.93598,             0.87402,             0.93264,             0.60869,            0.027447,            0.017547,                   0,           0.0098218,           0.0098218,           0.0098218
                  20,            0.032124,             0.02578,                   0,             0.93374,             0.87824,             0.93378,             0.61083,            0.027398,            0.017435,                   0,           0.0098119,           0.0098119,           0.0098119
                  21,            0.031822,             0.02594,                   0,             0.93352,             0.87892,             0.93462,             0.61161,            0.027311,            0.017463,                   0,            0.009802,            0.009802,            0.009802
                  22,             0.03196,            0.025662,                   0,             0.93764,             0.87582,             0.93559,             0.61392,            0.027239,             0.01734,                   0,           0.0097921,           0.0097921,           0.0097921
                  23,            0.031886,            0.025768,                   0,             0.93856,             0.87666,             0.93639,             0.61538,             0.02708,            0.017314,                   0,           0.0097822,           0.0097822,           0.0097822
                  24,             0.03175,            0.025632,                   0,             0.93956,             0.87708,             0.93575,             0.61634,            0.027076,            0.017279,                   0,           0.0097723,           0.0097723,           0.0097723
                  25,            0.031721,            0.025626,                   0,             0.93767,             0.87714,             0.93503,             0.61597,            0.027024,            0.017321,                   0,           0.0097624,           0.0097624,           0.0097624
                  26,            0.031689,            0.025754,                   0,             0.93679,             0.87696,             0.93622,             0.61679,            0.026978,             0.01724,                   0,           0.0097525,           0.0097525,           0.0097525
                  27,            0.031603,            0.025622,                   0,             0.93832,             0.88057,             0.93772,             0.61882,            0.026859,            0.017241,                   0,           0.0097426,           0.0097426,           0.0097426
                  28,            0.031577,            0.025481,                   0,             0.93815,             0.88087,             0.93742,             0.62018,            0.026809,            0.017182,                   0,           0.0097327,           0.0097327,           0.0097327
                  29,            0.031563,            0.025455,                   0,             0.93596,             0.88077,             0.93837,             0.62086,            0.026807,            0.017132,                   0,           0.0097228,           0.0097228,           0.0097228
                  30,            0.031463,            0.025464,                   0,             0.93407,             0.88237,             0.93866,             0.62073,            0.026742,            0.017106,                   0,           0.0097129,           0.0097129,           0.0097129
                  31,            0.031442,            0.025601,                   0,             0.93887,             0.88045,             0.93899,             0.62193,            0.026751,            0.017076,                   0,            0.009703,            0.009703,            0.009703
                  32,            0.031395,            0.025168,                   0,             0.93453,             0.88577,             0.93931,             0.62275,            0.026685,            0.017066,                   0,           0.0096931,           0.0096931,           0.0096931
                  33,            0.031448,             0.02552,                   0,             0.93446,             0.88614,             0.93957,              0.6242,            0.026631,             0.01704,                   0,           0.0096832,           0.0096832,           0.0096832
                  34,            0.031437,             0.02535,                   0,             0.93354,             0.88565,             0.93969,             0.62417,            0.026595,            0.017061,                   0,           0.0096733,           0.0096733,           0.0096733
                  35,            0.031328,            0.025476,                   0,             0.93286,             0.88754,             0.94005,             0.62449,            0.026557,            0.017033,                   0,           0.0096634,           0.0096634,           0.0096634
                  36,            0.031251,            0.025333,                   0,             0.93473,             0.88498,             0.93982,             0.62503,            0.026533,            0.017022,                   0,           0.0096535,           0.0096535,           0.0096535
                  37,            0.031197,            0.025267,                   0,             0.93723,             0.88621,             0.94043,             0.62576,            0.026528,               0.017,                   0,           0.0096436,           0.0096436,           0.0096436
                  38,            0.031373,            0.025262,                   0,             0.93468,             0.89038,             0.94144,             0.62668,            0.026486,            0.016985,                   0,           0.0096337,           0.0096337,           0.0096337
                  39,            0.031237,            0.025175,                   0,             0.93639,             0.88895,             0.94221,             0.62714,             0.02645,             0.01698,                   0,           0.0096238,           0.0096238,           0.0096238
                  40,            0.031174,            0.025217,                   0,             0.93591,             0.88995,             0.94225,             0.62721,            0.026442,            0.016978,                   0,           0.0096139,           0.0096139,           0.0096139
                  41,            0.031269,            0.025387,                   0,             0.93448,             0.89103,             0.94237,             0.62728,             0.02641,            0.016967,                   0,            0.009604,            0.009604,            0.009604
                  42,            0.030967,            0.025303,                   0,             0.93365,             0.89285,             0.94259,             0.62755,            0.026395,            0.016942,                   0,           0.0095941,           0.0095941,           0.0095941
                  43,            0.031179,            0.025082,                   0,              0.9342,             0.89209,             0.94302,             0.62801,            0.026385,            0.016933,                   0,           0.0095842,           0.0095842,           0.0095842
                  44,            0.031151,            0.025225,                   0,             0.93433,              0.8925,             0.94291,             0.62838,            0.026372,            0.016935,                   0,           0.0095743,           0.0095743,           0.0095743
                  45,            0.031008,            0.025159,                   0,             0.93403,             0.89228,             0.94281,             0.62841,            0.026345,            0.016934,                   0,           0.0095644,           0.0095644,           0.0095644
                  46,            0.031046,            0.025128,                   0,              0.9338,             0.89152,              0.9431,              0.6289,            0.026324,            0.016928,                   0,           0.0095545,           0.0095545,           0.0095545
                  47,            0.031114,            0.025065,                   0,             0.93131,             0.89366,             0.94297,             0.62979,            0.026309,            0.016925,                   0,           0.0095446,           0.0095446,           0.0095446
                  48,            0.031143,            0.025098,                   0,             0.93064,              0.8958,             0.94324,             0.62995,            0.026286,            0.016917,                   0,           0.0095347,           0.0095347,           0.0095347
                  49,            0.031088,             0.02495,                   0,             0.93154,             0.89513,             0.94317,             0.62996,             0.02627,            0.016916,                   0,           0.0095248,           0.0095248,           0.0095248
                  50,            0.031027,            0.025446,                   0,             0.93241,             0.89397,             0.94299,             0.63023,            0.026257,             0.01691,                   0,           0.0095149,           0.0095149,           0.0095149
                  51,            0.030938,            0.024961,                   0,             0.93074,             0.89568,             0.94331,             0.63035,            0.026248,            0.016905,                   0,            0.009505,            0.009505,            0.009505
                  52,            0.031057,              0.0252,                   0,             0.93098,              0.8954,              0.9434,             0.63028,            0.026236,            0.016906,                   0,           0.0094951,           0.0094951,           0.0094951
                  53,            0.030976,              0.0251,                   0,             0.93185,             0.89434,              0.9433,             0.63002,            0.026227,            0.016912,                   0,           0.0094852,           0.0094852,           0.0094852
                  54,             0.03105,            0.025043,                   0,             0.93127,             0.89454,             0.94294,             0.63023,            0.026216,            0.016911,                   0,           0.0094753,           0.0094753,           0.0094753
                  55,            0.030872,            0.025087,                   0,              0.9311,              0.8947,             0.94316,              0.6301,            0.026207,            0.016909,                   0,           0.0094654,           0.0094654,           0.0094654
                  56,            0.030911,            0.024906,                   0,             0.93193,             0.89384,               0.943,             0.63035,            0.026197,            0.016907,                   0,           0.0094555,           0.0094555,           0.0094555
                  57,             0.03107,            0.025091,                   0,             0.93327,             0.89299,             0.94322,             0.63092,            0.026189,            0.016901,                   0,           0.0094456,           0.0094456,           0.0094456
                  58,            0.030874,            0.024957,                   0,             0.93344,             0.89321,             0.94341,             0.63103,            0.026183,            0.016898,                   0,           0.0094357,           0.0094357,           0.0094357
                  59,            0.030799,            0.025032,                   0,             0.93335,             0.89336,             0.94357,             0.63119,            0.026174,            0.016893,                   0,           0.0094258,           0.0094258,           0.0094258
                  60,            0.030984,             0.02521,                   0,             0.93233,              0.8944,             0.94378,             0.63129,             0.02617,            0.016888,                   0,           0.0094159,           0.0094159,           0.0094159
                  61,            0.030961,            0.024977,                   0,             0.93209,             0.89446,             0.94382,              0.6316,            0.026164,            0.016883,                   0,            0.009406,            0.009406,            0.009406
                  62,            0.030849,            0.025053,                   0,              0.9316,             0.89433,             0.94374,             0.63168,            0.026161,             0.01688,                   0,           0.0093961,           0.0093961,           0.0093961
                  63,            0.030842,            0.025069,                   0,             0.93105,             0.89397,             0.94351,             0.63177,            0.026157,            0.016877,                   0,           0.0093862,           0.0093862,           0.0093862
                  64,            0.030797,             0.02514,                   0,             0.93099,             0.89403,             0.94351,              0.6319,            0.026153,            0.016874,                   0,           0.0093763,           0.0093763,           0.0093763
                  65,             0.03085,            0.025052,                   0,             0.93176,             0.89391,              0.9435,             0.63194,             0.02615,            0.016872,                   0,           0.0093664,           0.0093664,           0.0093664
                  66,            0.030864,            0.024837,                   0,             0.93091,             0.89452,             0.94358,             0.63208,            0.026145,            0.016871,                   0,           0.0093565,           0.0093565,           0.0093565
                  67,            0.030641,             0.02485,                   0,             0.93019,             0.89521,             0.94366,             0.63217,            0.026141,            0.016866,                   0,           0.0093466,           0.0093466,           0.0093466
                  68,            0.030646,            0.025013,                   0,             0.93043,              0.8952,             0.94363,             0.63197,            0.026136,            0.016864,                   0,           0.0093367,           0.0093367,           0.0093367
                  69,            0.030614,            0.024955,                   0,             0.93116,              0.8946,             0.94359,             0.63198,            0.026132,            0.016863,                   0,           0.0093268,           0.0093268,           0.0093268
                  70,            0.030587,            0.024653,                   0,             0.93043,              0.8952,             0.94363,             0.63269,            0.026129,             0.01686,                   0,           0.0093169,           0.0093169,           0.0093169
                  71,            0.030702,            0.024779,                   0,              0.9305,             0.89488,             0.94366,             0.63241,            0.026123,            0.016856,                   0,            0.009307,            0.009307,            0.009307
                  72,            0.030681,            0.024846,                   0,             0.93032,             0.89556,             0.94376,             0.63255,            0.026117,            0.016854,                   0,           0.0092971,           0.0092971,           0.0092971
                  73,            0.030638,            0.025217,                   0,             0.93193,             0.89465,             0.94381,             0.63274,            0.026113,             0.01685,                   0,           0.0092872,           0.0092872,           0.0092872
