               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.042799,            0.029664,                   0,              0.8576,             0.68009,             0.74226,             0.42144,            0.039001,            0.026655,                   0,           0.0096337,           0.0096337,           0.0096337
                  39,            0.043136,            0.030365,                   0,             0.85813,             0.68087,             0.74274,             0.42147,            0.038973,            0.026653,                   0,           0.0096238,           0.0096238,           0.0096238
                  40,            0.043072,            0.030109,                   0,               0.858,             0.68039,             0.74236,             0.42149,            0.038953,             0.02665,                   0,           0.0096139,           0.0096139,           0.0096139
                  41,            0.043423,            0.029786,                   0,             0.85667,             0.68186,             0.74281,             0.42176,            0.038932,            0.026652,                   0,            0.009604,            0.009604,            0.009604
                  42,            0.043253,             0.02917,                   0,              0.8561,             0.68185,             0.74273,             0.42195,            0.038917,            0.026647,                   0,           0.0095941,           0.0095941,           0.0095941
                  43,            0.043159,            0.029658,                   0,             0.85597,             0.68263,             0.74272,             0.42208,            0.038908,            0.026657,                   0,           0.0095842,           0.0095842,           0.0095842
                  44,            0.043247,            0.030002,                   0,               0.856,             0.68304,             0.74303,             0.42219,            0.038894,            0.026662,                   0,           0.0095743,           0.0095743,           0.0095743
                  45,            0.042744,            0.029773,                   0,              0.8561,             0.68326,             0.74309,             0.42241,            0.038878,            0.026657,                   0,           0.0095644,           0.0095644,           0.0095644
                  46,            0.042796,             0.02974,                   0,             0.85497,             0.68386,             0.74314,             0.42257,            0.038865,            0.026654,                   0,           0.0095545,           0.0095545,           0.0095545
                  47,            0.043075,            0.030106,                   0,             0.85374,             0.68516,             0.74338,             0.42261,            0.038853,            0.026657,                   0,           0.0095446,           0.0095446,           0.0095446
                  48,            0.043011,            0.030139,                   0,              0.8548,             0.68482,             0.74358,             0.42275,            0.038846,            0.026657,                   0,           0.0095347,           0.0095347,           0.0095347
                  49,            0.043035,            0.029743,                   0,             0.85553,             0.68426,             0.74355,             0.42294,            0.038835,            0.026657,                   0,           0.0095248,           0.0095248,           0.0095248
                  50,            0.043162,            0.029792,                   0,             0.85504,              0.6848,             0.74369,             0.42296,            0.038829,            0.026657,                   0,           0.0095149,           0.0095149,           0.0095149
                  51,            0.042887,            0.029485,                   0,               0.856,              0.6845,             0.74376,             0.42301,            0.038821,            0.026654,                   0,            0.009505,            0.009505,            0.009505
                  52,            0.042687,            0.029825,                   0,             0.85529,             0.68484,             0.74403,              0.4232,            0.038816,            0.026647,                   0,           0.0094951,           0.0094951,           0.0094951
                  53,            0.042866,            0.029751,                   0,             0.85561,             0.68523,              0.7442,             0.42323,             0.03881,            0.026651,                   0,           0.0094852,           0.0094852,           0.0094852
                  54,            0.042776,            0.029546,                   0,             0.85553,             0.68556,             0.74417,             0.42339,            0.038805,            0.026649,                   0,           0.0094753,           0.0094753,           0.0094753
                  55,            0.043157,            0.029962,                   0,             0.85593,             0.68584,             0.74431,             0.42345,            0.038799,            0.026648,                   0,           0.0094654,           0.0094654,           0.0094654
