               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.067993,            0.038089,                   0,             0.64968,             0.40525,             0.42567,              0.1695,            0.063804,            0.041963,                   0,            0.070073,           0.0033252,           0.0033252
                   1,            0.059574,            0.037203,                   0,             0.74906,             0.47177,             0.51509,             0.22345,            0.059652,            0.035795,                   0,            0.040066,            0.006652,            0.006652
                   2,            0.056418,            0.036179,                   0,             0.75632,              0.4989,             0.55743,             0.26762,            0.053821,            0.037164,                   0,            0.010053,           0.0099721,           0.0099721
                   3,            0.053528,            0.034945,                   0,             0.78845,             0.55819,             0.61167,              0.2996,            0.050056,            0.031368,                   0,           0.0099703,           0.0099703,           0.0099703
                   4,            0.052118,            0.034557,                   0,             0.82105,             0.58196,             0.64361,             0.33393,            0.048105,            0.029881,                   0,           0.0099703,           0.0099703,           0.0099703
                   5,             0.05122,            0.033624,                   0,             0.81287,             0.59037,             0.65013,             0.34255,            0.047157,            0.030939,                   0,           0.0099604,           0.0099604,           0.0099604
                   6,            0.050571,            0.033721,                   0,             0.82947,              0.6054,             0.66709,             0.34761,            0.046623,            0.029334,                   0,           0.0099505,           0.0099505,           0.0099505
                   7,            0.049658,            0.033949,                   0,             0.82302,             0.60764,             0.66785,             0.35591,            0.046066,            0.028852,                   0,           0.0099406,           0.0099406,           0.0099406
                   8,             0.04941,            0.033046,                   0,              0.8256,             0.61204,             0.66822,             0.35493,            0.045751,             0.02897,                   0,           0.0099307,           0.0099307,           0.0099307
                   9,            0.048898,             0.03295,                   0,             0.82957,             0.61806,             0.67367,             0.36269,            0.044817,            0.028415,                   0,           0.0099208,           0.0099208,           0.0099208
                  10,            0.048792,            0.032802,                   0,             0.84049,             0.62882,             0.68958,             0.37666,            0.044332,            0.028112,                   0,           0.0099109,           0.0099109,           0.0099109
                  11,            0.048377,             0.03323,                   0,             0.83758,             0.63358,             0.68912,             0.37682,            0.043936,            0.027914,                   0,            0.009901,            0.009901,            0.009901
                  12,            0.048343,            0.032853,                   0,             0.83979,             0.63356,             0.69426,             0.37469,            0.044012,            0.027883,                   0,           0.0098911,           0.0098911,           0.0098911
                  13,            0.048022,            0.032883,                   0,             0.83977,             0.63599,             0.69617,             0.38005,            0.043565,            0.028297,                   0,           0.0098812,           0.0098812,           0.0098812
                  14,            0.047892,            0.032593,                   0,             0.83534,             0.64263,             0.70168,              0.3832,            0.043328,            0.027776,                   0,           0.0098713,           0.0098713,           0.0098713
                  15,            0.047132,            0.032284,                   0,             0.83904,             0.64385,             0.70463,             0.38803,            0.043062,            0.027542,                   0,           0.0098614,           0.0098614,           0.0098614
                  16,            0.047365,             0.03281,                   0,             0.84176,             0.64846,              0.7102,             0.39067,            0.042681,              0.0276,                   0,           0.0098515,           0.0098515,           0.0098515
                  17,            0.047518,            0.032375,                   0,             0.84213,             0.65288,             0.71211,             0.39414,            0.042405,            0.027491,                   0,           0.0098416,           0.0098416,           0.0098416
                  18,            0.046717,            0.032274,                   0,              0.8447,             0.65502,             0.71678,             0.39839,            0.042278,            0.027313,                   0,           0.0098317,           0.0098317,           0.0098317
                  19,            0.046807,            0.031771,                   0,             0.84328,             0.65924,             0.71588,             0.39659,            0.042169,            0.027273,                   0,           0.0098218,           0.0098218,           0.0098218
                  20,            0.046247,            0.031628,                   0,              0.8421,             0.65928,             0.71753,             0.39675,            0.042145,             0.02731,                   0,           0.0098119,           0.0098119,           0.0098119
                  21,            0.046374,            0.031769,                   0,               0.845,             0.65944,              0.7207,              0.4011,            0.041864,            0.027172,                   0,            0.009802,            0.009802,            0.009802
                  22,             0.04613,            0.031756,                   0,             0.84547,             0.66214,             0.72264,             0.40166,            0.041757,            0.027099,                   0,           0.0097921,           0.0097921,           0.0097921
                  23,            0.046623,            0.032251,                   0,             0.84459,             0.66218,              0.7218,             0.40173,             0.04171,            0.027068,                   0,           0.0097822,           0.0097822,           0.0097822
                  24,            0.045992,            0.031592,                   0,              0.8452,             0.66254,             0.72491,             0.40328,            0.041598,            0.027004,                   0,           0.0097723,           0.0097723,           0.0097723
                  25,            0.045986,            0.031368,                   0,             0.84433,             0.66945,             0.72857,             0.40579,            0.041475,            0.027008,                   0,           0.0097624,           0.0097624,           0.0097624
                  26,            0.045592,            0.031056,                   0,              0.8455,             0.66932,             0.72843,             0.40604,            0.041386,            0.026966,                   0,           0.0097525,           0.0097525,           0.0097525
                  27,            0.046315,            0.032075,                   0,             0.84543,             0.66969,             0.72848,             0.40675,            0.041339,            0.026948,                   0,           0.0097426,           0.0097426,           0.0097426
                  28,            0.045699,            0.031722,                   0,             0.84624,             0.67061,             0.72877,             0.40728,            0.041253,            0.026975,                   0,           0.0097327,           0.0097327,           0.0097327
                  29,            0.045327,            0.031326,                   0,             0.84592,             0.67193,             0.73066,             0.40843,            0.041153,             0.02695,                   0,           0.0097228,           0.0097228,           0.0097228
                  30,            0.045328,            0.031445,                   0,             0.84537,             0.67135,             0.73054,              0.4095,             0.04109,            0.026946,                   0,           0.0097129,           0.0097129,           0.0097129
