               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.061361,            0.028977,                   0,             0.88248,             0.75414,             0.81488,             0.32554,             0.03697,            0.013974,                   0,             0.07003,           0.0033299,           0.0033299
                   1,            0.043453,            0.022814,                   0,             0.90752,             0.80914,             0.85417,             0.46023,            0.026854,             0.01313,                   0,            0.040024,           0.0066567,           0.0066567
                   2,             0.04063,            0.022167,                   0,             0.91745,             0.79673,             0.85906,             0.40963,            0.029904,            0.013659,                   0,            0.010011,           0.0099768,           0.0099768
                   3,              0.0383,            0.021896,                   0,             0.92565,             0.82299,             0.89061,             0.52206,            0.024131,             0.01247,                   0,           0.0099703,           0.0099703,           0.0099703
                   4,            0.036705,            0.021355,                   0,             0.92745,             0.82134,             0.89036,             0.52461,            0.024066,            0.012447,                   0,           0.0099703,           0.0099703,           0.0099703
                   5,            0.035567,            0.020832,                   0,              0.9297,             0.83264,             0.90326,             0.55366,            0.023162,            0.011978,                   0,           0.0099604,           0.0099604,           0.0099604
                   6,            0.035072,            0.020569,                   0,             0.92981,             0.84023,             0.91012,             0.57752,             0.02218,            0.011947,                   0,           0.0099505,           0.0099505,           0.0099505
                   7,            0.034606,            0.020508,                   0,             0.92394,             0.84698,              0.9073,             0.54552,            0.023087,            0.012099,                   0,           0.0099406,           0.0099406,           0.0099406
                   8,            0.034405,            0.020361,                   0,             0.93375,             0.84002,             0.90859,             0.56806,            0.022155,            0.011796,                   0,           0.0099307,           0.0099307,           0.0099307
                   9,             0.03409,            0.020089,                   0,             0.93342,             0.84884,              0.9176,             0.57228,            0.022471,            0.011547,                   0,           0.0099208,           0.0099208,           0.0099208
                  10,            0.033735,            0.019844,                   0,             0.92989,             0.85718,             0.91729,             0.57105,            0.022529,            0.011511,                   0,           0.0099109,           0.0099109,           0.0099109
                  11,            0.033537,            0.019988,                   0,             0.92749,             0.85808,             0.91759,             0.58862,            0.021481,            0.011454,                   0,            0.009901,            0.009901,            0.009901
                  12,            0.033326,            0.019766,                   0,             0.93079,             0.86116,             0.92023,             0.58996,            0.021433,            0.011327,                   0,           0.0098911,           0.0098911,           0.0098911
                  13,            0.033219,            0.019754,                   0,             0.93268,             0.85951,             0.92186,             0.59712,            0.020975,            0.011302,                   0,           0.0098812,           0.0098812,           0.0098812
                  14,            0.032876,            0.019524,                   0,             0.93026,             0.86311,             0.92307,             0.59932,              0.0211,            0.011247,                   0,           0.0098713,           0.0098713,           0.0098713
                  15,            0.032758,            0.019567,                   0,             0.93782,             0.86022,             0.92501,             0.59084,            0.021908,            0.011315,                   0,           0.0098614,           0.0098614,           0.0098614
                  16,             0.03276,            0.019673,                   0,             0.92828,             0.86621,             0.92452,             0.59879,            0.021245,            0.011219,                   0,           0.0098515,           0.0098515,           0.0098515
                  17,            0.032816,            0.019506,                   0,             0.93363,             0.86585,             0.92661,             0.60531,            0.020845,            0.011155,                   0,           0.0098416,           0.0098416,           0.0098416
                  18,            0.032622,            0.019526,                   0,              0.9328,               0.868,             0.92783,             0.60554,            0.020951,             0.01109,                   0,           0.0098317,           0.0098317,           0.0098317
                  19,             0.03256,            0.019445,                   0,             0.93083,             0.86959,             0.92782,             0.60532,             0.02088,            0.011129,                   0,           0.0098218,           0.0098218,           0.0098218
                  20,            0.032448,            0.019343,                   0,               0.927,             0.87248,             0.92751,             0.60974,            0.020696,            0.011096,                   0,           0.0098119,           0.0098119,           0.0098119
                  21,            0.032487,            0.019444,                   0,             0.93145,             0.86993,             0.92864,             0.60989,            0.020694,            0.011065,                   0,            0.009802,            0.009802,            0.009802
                  22,            0.032287,            0.019386,                   0,             0.92929,             0.87531,             0.92916,             0.60903,            0.020706,            0.011071,                   0,           0.0097921,           0.0097921,           0.0097921
                  23,            0.032389,            0.019501,                   0,             0.93008,             0.87563,             0.93064,             0.61344,            0.020435,            0.011044,                   0,           0.0097822,           0.0097822,           0.0097822
                  24,            0.032286,            0.019288,                   0,             0.92807,             0.87505,             0.93026,             0.61331,            0.020422,            0.011044,                   0,           0.0097723,           0.0097723,           0.0097723
                  25,            0.032021,            0.019101,                   0,              0.9304,             0.87448,             0.93004,             0.61404,            0.020388,            0.011031,                   0,           0.0097624,           0.0097624,           0.0097624
                  26,            0.031958,            0.019063,                   0,             0.93176,             0.87435,             0.93112,             0.61634,            0.020333,            0.011019,                   0,           0.0097525,           0.0097525,           0.0097525
                  27,             0.03205,            0.019253,                   0,              0.9318,             0.87585,             0.93122,             0.61699,            0.020297,            0.011022,                   0,           0.0097426,           0.0097426,           0.0097426
