               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.062286,            0.028762,                   0,              0.8926,             0.80524,             0.86919,             0.47726,             0.04101,            0.019063,                   0,            0.070024,           0.0033306,           0.0033306
                   1,            0.043679,            0.021876,                   0,             0.94411,             0.84388,             0.91692,             0.57013,            0.036619,            0.017747,                   0,            0.040018,           0.0066574,           0.0066574
                   2,            0.040458,            0.021532,                   0,             0.94962,              0.8339,             0.90963,               0.579,            0.036354,            0.017891,                   0,            0.010004,           0.0099775,           0.0099775
                   3,            0.038024,            0.021093,                   0,             0.94513,             0.85778,              0.9246,             0.60554,            0.035211,            0.017296,                   0,           0.0099703,           0.0099703,           0.0099703
                   4,            0.036469,            0.020617,                   0,             0.96056,             0.85475,             0.92649,             0.61111,            0.034615,            0.017007,                   0,           0.0099703,           0.0099703,           0.0099703
                   5,             0.03582,            0.020206,                   0,             0.95798,             0.85719,             0.92874,             0.61429,            0.034619,            0.017039,                   0,           0.0099604,           0.0099604,           0.0099604
                   6,            0.035187,            0.019931,                   0,             0.95707,              0.8593,             0.93206,             0.61921,            0.034284,            0.016727,                   0,           0.0099505,           0.0099505,           0.0099505
                   7,            0.035051,            0.019941,                   0,              0.9622,             0.86124,             0.93292,             0.62317,            0.034013,            0.016598,                   0,           0.0099406,           0.0099406,           0.0099406
                   8,            0.034648,            0.019806,                   0,             0.96345,             0.86779,             0.93609,             0.63028,            0.033769,            0.016562,                   0,           0.0099307,           0.0099307,           0.0099307
                   9,            0.034564,            0.019601,                   0,             0.96449,             0.86743,             0.93693,             0.63213,            0.033599,            0.016449,                   0,           0.0099208,           0.0099208,           0.0099208
                  10,             0.03439,            0.019628,                   0,             0.96217,             0.87396,             0.93911,              0.6347,            0.033558,             0.01636,                   0,           0.0099109,           0.0099109,           0.0099109
                  11,            0.034265,            0.019733,                   0,             0.96303,             0.87233,             0.94043,             0.63713,            0.033415,            0.016349,                   0,            0.009901,            0.009901,            0.009901
                  12,            0.034277,            0.019568,                   0,             0.96588,             0.86966,             0.93999,             0.63783,            0.033321,            0.016318,                   0,           0.0098911,           0.0098911,           0.0098911
