               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.029648,            0.014833,                   0,             0.94366,             0.87713,             0.93519,             0.60207,            0.022359,            0.012604,                   0,          9.6634e-05,          9.6634e-05,          9.6634e-05
                  36,             0.02945,            0.014684,                   0,             0.94348,             0.87732,             0.93577,             0.60286,            0.022321,            0.012587,                   0,          9.6535e-05,          9.6535e-05,          9.6535e-05
                  37,            0.029416,            0.014733,                   0,             0.94394,             0.87757,              0.9361,             0.60343,            0.022285,            0.012571,                   0,          9.6436e-05,          9.6436e-05,          9.6436e-05
                  38,            0.029359,            0.014733,                   0,             0.94426,             0.87831,             0.93678,             0.60436,             0.02225,            0.012554,                   0,          9.6337e-05,          9.6337e-05,          9.6337e-05
                  39,              0.0292,            0.014645,                   0,             0.94198,             0.88144,             0.93728,             0.60508,            0.022214,            0.012538,                   0,          9.6238e-05,          9.6238e-05,          9.6238e-05
                  40,             0.02924,            0.014624,                   0,             0.94354,              0.8812,             0.93767,             0.60583,            0.022182,            0.012522,                   0,          9.6139e-05,          9.6139e-05,          9.6139e-05
                  41,            0.029064,            0.014569,                   0,              0.9437,             0.88153,             0.93801,              0.6067,            0.022144,            0.012505,                   0,           9.604e-05,           9.604e-05,           9.604e-05
                  42,            0.028958,            0.014531,                   0,             0.94358,             0.88205,              0.9383,             0.60743,             0.02211,            0.012488,                   0,          9.5941e-05,          9.5941e-05,          9.5941e-05
                  43,            0.028802,            0.014399,                   0,             0.94312,             0.88342,             0.93851,             0.60826,            0.022073,            0.012471,                   0,          9.5842e-05,          9.5842e-05,          9.5842e-05
                  44,            0.028846,            0.014397,                   0,             0.94386,             0.88343,             0.93887,             0.60892,            0.022037,            0.012454,                   0,          9.5743e-05,          9.5743e-05,          9.5743e-05
                  45,            0.028645,            0.014363,                   0,             0.94422,             0.88377,             0.93931,             0.60974,            0.022005,            0.012438,                   0,          9.5644e-05,          9.5644e-05,          9.5644e-05
                  46,            0.028781,            0.014352,                   0,             0.94537,             0.88396,             0.93976,             0.61051,             0.02197,            0.012422,                   0,          9.5545e-05,          9.5545e-05,          9.5545e-05
                  47,            0.028664,            0.014279,                   0,             0.94609,             0.88408,             0.94019,             0.61118,            0.021936,            0.012407,                   0,          9.5446e-05,          9.5446e-05,          9.5446e-05
                  48,            0.028609,            0.014325,                   0,             0.94657,             0.88413,             0.94059,             0.61197,            0.021906,            0.012392,                   0,          9.5347e-05,          9.5347e-05,          9.5347e-05
                  49,            0.028551,            0.014357,                   0,             0.94675,             0.88451,             0.94078,             0.61277,            0.021871,            0.012376,                   0,          9.5248e-05,          9.5248e-05,          9.5248e-05
                  50,            0.028366,            0.014241,                   0,              0.9474,             0.88508,             0.94124,             0.61327,            0.021842,            0.012362,                   0,          9.5149e-05,          9.5149e-05,          9.5149e-05
                  51,            0.028347,            0.014287,                   0,             0.94749,             0.88503,             0.94145,             0.61368,             0.02181,            0.012346,                   0,           9.505e-05,           9.505e-05,           9.505e-05
                  52,            0.028326,            0.014256,                   0,             0.94757,             0.88546,             0.94172,             0.61448,            0.021775,            0.012331,                   0,          9.4951e-05,          9.4951e-05,          9.4951e-05
                  53,            0.028329,            0.014321,                   0,             0.94739,              0.8857,             0.94206,             0.61521,            0.021747,            0.012317,                   0,          9.4852e-05,          9.4852e-05,          9.4852e-05
                  54,            0.028246,            0.014142,                   0,             0.94772,             0.88555,             0.94229,             0.61585,            0.021715,            0.012303,                   0,          9.4753e-05,          9.4753e-05,          9.4753e-05
                  55,            0.028247,            0.014256,                   0,             0.94819,             0.88559,              0.9426,             0.61632,            0.021685,             0.01229,                   0,          9.4654e-05,          9.4654e-05,          9.4654e-05
                  56,            0.028228,            0.014242,                   0,             0.94882,             0.88654,             0.94299,             0.61712,            0.021657,            0.012277,                   0,          9.4555e-05,          9.4555e-05,          9.4555e-05
                  57,            0.028058,            0.014249,                   0,             0.95024,             0.88601,              0.9433,              0.6179,            0.021625,            0.012264,                   0,          9.4456e-05,          9.4456e-05,          9.4456e-05
                  58,            0.028072,            0.014122,                   0,             0.95018,             0.88654,              0.9435,             0.61812,            0.021596,            0.012251,                   0,          9.4357e-05,          9.4357e-05,          9.4357e-05
                  59,            0.027987,            0.014172,                   0,             0.95027,             0.88657,              0.9439,             0.61883,            0.021567,            0.012238,                   0,          9.4258e-05,          9.4258e-05,          9.4258e-05
                  60,            0.027981,            0.014047,                   0,             0.95052,             0.88667,             0.94431,              0.6194,            0.021541,            0.012226,                   0,          9.4159e-05,          9.4159e-05,          9.4159e-05
                  61,            0.027948,            0.014122,                   0,             0.95045,             0.88701,             0.94453,             0.62002,            0.021516,            0.012214,                   0,           9.406e-05,           9.406e-05,           9.406e-05
                  62,            0.027761,            0.014052,                   0,             0.94897,             0.88838,             0.94467,             0.62055,            0.021491,            0.012203,                   0,          9.3961e-05,          9.3961e-05,          9.3961e-05
                  63,            0.027885,            0.014059,                   0,             0.94903,             0.88862,             0.94479,             0.62118,            0.021467,            0.012193,                   0,          9.3862e-05,          9.3862e-05,          9.3862e-05
                  64,            0.027733,            0.014068,                   0,             0.94917,             0.88857,             0.94503,             0.62201,            0.021445,            0.012182,                   0,          9.3763e-05,          9.3763e-05,          9.3763e-05
                  65,            0.027767,            0.014036,                   0,             0.94899,             0.88881,             0.94544,             0.62294,            0.021423,            0.012172,                   0,          9.3664e-05,          9.3664e-05,          9.3664e-05
                  66,            0.027744,            0.014047,                   0,             0.94892,             0.88915,             0.94576,             0.62323,            0.021402,            0.012162,                   0,          9.3565e-05,          9.3565e-05,          9.3565e-05
                  67,            0.027698,            0.014048,                   0,             0.94868,                0.89,             0.94579,             0.62382,            0.021382,            0.012153,                   0,          9.3466e-05,          9.3466e-05,          9.3466e-05
                  68,            0.027529,             0.01401,                   0,              0.9491,             0.88985,             0.94601,             0.62449,             0.02136,            0.012143,                   0,          9.3367e-05,          9.3367e-05,          9.3367e-05
                  69,            0.027592,            0.014021,                   0,             0.94973,                0.89,             0.94627,             0.62512,             0.02134,            0.012134,                   0,          9.3268e-05,          9.3268e-05,          9.3268e-05
                  70,            0.027683,            0.014025,                   0,             0.94951,             0.89037,              0.9465,             0.62538,            0.021321,            0.012125,                   0,          9.3169e-05,          9.3169e-05,          9.3169e-05
                  71,            0.027512,            0.013933,                   0,             0.94931,             0.89103,             0.94674,             0.62584,            0.021302,            0.012116,                   0,           9.307e-05,           9.307e-05,           9.307e-05
                  72,            0.027461,            0.013905,                   0,             0.94978,             0.89065,             0.94699,              0.6263,            0.021283,            0.012108,                   0,          9.2971e-05,          9.2971e-05,          9.2971e-05
                  73,            0.027488,            0.013899,                   0,             0.95015,             0.89064,             0.94731,             0.62693,            0.021266,              0.0121,                   0,          9.2872e-05,          9.2872e-05,          9.2872e-05
                  74,            0.027324,            0.013854,                   0,             0.95031,             0.89061,              0.9475,             0.62732,            0.021247,            0.012091,                   0,          9.2773e-05,          9.2773e-05,          9.2773e-05
                  75,            0.027343,            0.014002,                   0,             0.94969,             0.89165,              0.9478,             0.62763,            0.021232,            0.012083,                   0,          9.2674e-05,          9.2674e-05,          9.2674e-05
                  76,            0.027322,            0.013879,                   0,             0.94908,             0.89293,              0.9481,             0.62792,            0.021216,            0.012077,                   0,          9.2575e-05,          9.2575e-05,          9.2575e-05
                  77,            0.027411,            0.013841,                   0,             0.94917,             0.89369,             0.94812,             0.62833,              0.0212,             0.01207,                   0,          9.2476e-05,          9.2476e-05,          9.2476e-05
                  78,            0.027203,            0.013824,                   0,             0.94915,             0.89359,             0.94802,             0.62872,            0.021182,            0.012063,                   0,          9.2377e-05,          9.2377e-05,          9.2377e-05
                  79,            0.027109,            0.013792,                   0,             0.94926,             0.89382,             0.94832,             0.62904,            0.021168,            0.012057,                   0,          9.2278e-05,          9.2278e-05,          9.2278e-05
                  80,            0.027238,             0.01382,                   0,             0.94942,             0.89388,             0.94854,             0.62977,            0.021153,            0.012051,                   0,          9.2179e-05,          9.2179e-05,          9.2179e-05
                  81,            0.027131,            0.013826,                   0,             0.94924,             0.89434,              0.9487,             0.63029,            0.021137,            0.012044,                   0,           9.208e-05,           9.208e-05,           9.208e-05
                  82,            0.027056,            0.013808,                   0,             0.94946,             0.89468,             0.94883,             0.63058,            0.021127,            0.012038,                   0,          9.1981e-05,          9.1981e-05,          9.1981e-05
                  83,            0.027231,            0.013929,                   0,             0.94923,             0.89496,             0.94904,             0.63086,            0.021112,            0.012031,                   0,          9.1882e-05,          9.1882e-05,          9.1882e-05
                  84,            0.027075,            0.013778,                   0,             0.94893,             0.89557,             0.94935,              0.6313,            0.021097,            0.012025,                   0,          9.1783e-05,          9.1783e-05,          9.1783e-05
                  85,            0.027123,            0.013883,                   0,             0.94832,             0.89644,             0.94965,             0.63172,            0.021083,            0.012019,                   0,          9.1684e-05,          9.1684e-05,          9.1684e-05
                  86,            0.026969,            0.013785,                   0,             0.94749,             0.89742,             0.94951,             0.63206,            0.021069,            0.012014,                   0,          9.1585e-05,          9.1585e-05,          9.1585e-05
                  87,            0.027068,            0.013713,                   0,             0.94784,              0.8973,             0.94965,             0.63247,             0.02106,             0.01201,                   0,          9.1486e-05,          9.1486e-05,          9.1486e-05
                  88,            0.026891,            0.013618,                   0,             0.94788,             0.89761,             0.94982,             0.63261,            0.021048,            0.012004,                   0,          9.1387e-05,          9.1387e-05,          9.1387e-05
                  89,            0.026979,            0.013667,                   0,             0.94847,             0.89775,             0.94993,             0.63268,            0.021036,            0.011999,                   0,          9.1288e-05,          9.1288e-05,          9.1288e-05
                  90,            0.026719,            0.013681,                   0,             0.94926,             0.89723,             0.95014,             0.63303,            0.021023,            0.011994,                   0,          9.1189e-05,          9.1189e-05,          9.1189e-05
                  91,            0.026898,            0.013647,                   0,             0.94958,             0.89676,             0.95024,             0.63339,            0.021012,            0.011989,                   0,           9.109e-05,           9.109e-05,           9.109e-05
                  92,            0.026758,            0.013655,                   0,             0.94995,             0.89679,             0.95022,             0.63334,            0.021003,            0.011985,                   0,          9.0991e-05,          9.0991e-05,          9.0991e-05
                  93,            0.026812,            0.013648,                   0,             0.95006,             0.89671,             0.95035,             0.63355,            0.020991,            0.011981,                   0,          9.0892e-05,          9.0892e-05,          9.0892e-05
                  94,            0.026846,            0.013737,                   0,             0.94963,              0.8978,              0.9507,             0.63379,            0.020982,            0.011977,                   0,          9.0793e-05,          9.0793e-05,          9.0793e-05
                  95,            0.026769,            0.013611,                   0,             0.94934,              0.8986,             0.95097,             0.63411,            0.020977,            0.011973,                   0,          9.0694e-05,          9.0694e-05,          9.0694e-05
                  96,            0.026698,            0.013639,                   0,             0.94951,              0.8984,             0.95091,             0.63434,            0.020968,            0.011969,                   0,          9.0595e-05,          9.0595e-05,          9.0595e-05
                  97,             0.02673,            0.013656,                   0,             0.94968,             0.89888,              0.9511,             0.63455,            0.020959,            0.011966,                   0,          9.0496e-05,          9.0496e-05,          9.0496e-05
                  98,            0.026678,            0.013581,                   0,             0.95037,             0.89813,             0.95103,             0.63485,             0.02095,            0.011963,                   0,          9.0397e-05,          9.0397e-05,          9.0397e-05
                  99,            0.026601,            0.013585,                   0,              0.9501,             0.89841,             0.95118,             0.63507,            0.020938,            0.011958,                   0,          9.0298e-05,          9.0298e-05,          9.0298e-05
                 100,            0.026665,            0.013539,                   0,             0.95005,             0.89859,              0.9513,             0.63528,            0.020928,            0.011954,                   0,          9.0199e-05,          9.0199e-05,          9.0199e-05
                 101,            0.026565,            0.013622,                   0,              0.9498,             0.89827,             0.95139,             0.63535,            0.020918,             0.01195,                   0,            9.01e-05,            9.01e-05,            9.01e-05
                 102,            0.026539,            0.013655,                   0,             0.94994,             0.89813,             0.95136,             0.63569,            0.020911,            0.011947,                   0,          9.0001e-05,          9.0001e-05,          9.0001e-05
                 103,            0.026533,            0.013651,                   0,             0.94998,             0.89826,             0.95143,             0.63602,            0.020902,            0.011944,                   0,          8.9902e-05,          8.9902e-05,          8.9902e-05
                 104,            0.026401,            0.013526,                   0,             0.95035,             0.89806,             0.95153,             0.63641,            0.020895,            0.011941,                   0,          8.9803e-05,          8.9803e-05,          8.9803e-05
                 105,            0.026452,            0.013494,                   0,             0.94981,             0.89859,             0.95162,             0.63668,            0.020887,            0.011939,                   0,          8.9704e-05,          8.9704e-05,          8.9704e-05
                 106,             0.02639,            0.013559,                   0,             0.94961,             0.89912,             0.95163,             0.63679,            0.020881,            0.011936,                   0,          8.9605e-05,          8.9605e-05,          8.9605e-05
                 107,            0.026539,            0.013496,                   0,             0.94961,             0.89903,             0.95162,             0.63713,            0.020873,            0.011933,                   0,          8.9506e-05,          8.9506e-05,          8.9506e-05
                 108,            0.026514,            0.013606,                   0,             0.94954,             0.89982,             0.95173,             0.63721,            0.020866,            0.011929,                   0,          8.9407e-05,          8.9407e-05,          8.9407e-05
                 109,            0.026381,            0.013496,                   0,             0.94986,             0.89953,              0.9518,             0.63742,            0.020858,            0.011927,                   0,          8.9308e-05,          8.9308e-05,          8.9308e-05
                 110,            0.026329,            0.013488,                   0,             0.94973,             0.89955,             0.95185,             0.63774,            0.020855,            0.011925,                   0,          8.9209e-05,          8.9209e-05,          8.9209e-05
                 111,            0.026338,            0.013461,                   0,             0.95012,                 0.9,             0.95195,             0.63785,             0.02085,            0.011923,                   0,           8.911e-05,           8.911e-05,           8.911e-05
                 112,             0.02641,            0.013549,                   0,             0.95068,             0.89975,              0.9521,             0.63851,            0.020841,            0.011921,                   0,          8.9011e-05,          8.9011e-05,          8.9011e-05
